loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,Address
14000, 36 months,3.5,410.23,A,A1,Project Manager,1 year,MORTGAGE,34726.97,Source Verified,Mar-2018,Fully Paid,debt_consolidation,Debt consolidation,20.52,Apr-2015,5,0,2800.57,9.9,15,w,Individual,0.0,0.0,"2416 Main St
DE 40643"
29500, 60 months,21.94,813.75,E,E3,Manager,10+ years,MORTGAGE,45714.22,Not Verified,Oct-2017,Fully Paid,debt_consolidation,Debt consolidation,11.11,Apr-1987,10,0,1730.78,19.4,17,w,Individual,1.0,1.0,"498 Main St
WV 48628"
19000, 36 months,9.93,612.45,B,B2,Sales,10+ years,MORTGAGE,40245.25,Not Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,7.06,Jul-2011,9,3,1816.87,29.5,23,f,Individual,2.0,0.0,"1972 Main St
AR 31508"
3500, 36 months,12.71,117.44,C,C2,Software Engineer,5 years,MORTGAGE,48869.61,Verified,Aug-2020,Charged Off,debt_consolidation,Debt consolidation,10.29,Oct-2011,5,0,7368.45,30.8,21,f,Individual,0.0,0.0,"3329 Main St
SC 52468"
33000, 36 months,4.0,974.29,A,A4,Police Officer,2 years,MORTGAGE,48881.27,Not Verified,Jan-2020,Fully Paid,debt_consolidation,Debt consolidation,23.95,Jan-2000,17,0,158400.94,60.0,29,w,Individual,0.0,0.0,"6256 Main St
VT 19007"
3500, 36 months,12.14,116.48,D,D5,,2 years,RENT,48438.67,Verified,Dec-2017,Fully Paid,debt_consolidation,Debt consolidation,15.73,Jul-2006,16,3,6447.74,79.8,27,w,Individual,0.0,0.0,"705 Main St
MO 90398"
25500, 36 months,5.12,765.63,A,A5,Driver,1 year,OWN,61631.0,Verified,Sep-2017,Fully Paid,debt_consolidation,Debt consolidation,11.85,Sep-2009,10,0,23994.19,71.9,24,w,Individual,1.0,0.0,"1941 Main St
CA 29423"
11500, 36 months,7.09,355.56,B,B5,Clerk,2 years,RENT,85424.44,Not Verified,Aug-2018,Charged Off,credit_card,Credit card refinancing,23.45,Nov-2013,6,2,5104.69,29.6,19,f,Individual,2.0,0.0,"1350 Main St
DC 71601"
13000, 36 months,16.74,461.81,D,D4,Attorney,5 years,RENT,109552.25,Not Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,13.17,Jul-2003,10,0,5130.93,64.8,21,w,Joint App,0.0,0.0,"843 Main St
NE 36862"
40000, 36 months,14.88,1384.26,D,D4,Operations Manager,3 years,MORTGAGE,96905.11,Verified,Dec-2018,Fully Paid,debt_consolidation,Debt consolidation,24.53,Dec-1995,8,0,1683.12,20.3,17,w,Individual,8.0,0.0,"5243 Main St
ND 79414"
36500, 36 months,4.41,1084.3,A,A4,Software Engineer,10+ years,RENT,25742.19,Not Verified,Oct-2019,Fully Paid,home_improvement,Home improvement,16.85,Mar-2003,11,0,16843.7,56.4,23,w,Individual,0.0,0.0,"7381 Main St
MI 68901"
26000, 36 months,8.4,819.55,B,B1,CFO,10+ years,RENT,28929.68,Not Verified,Mar-2019,Fully Paid,debt_consolidation,Debt consolidation,8.52,Mar-2004,13,1,3939.09,30.5,20,w,Individual,3.0,1.0,"8589 Main St
AL 84165"
24500, 36 months,5.7,742.01,A,A4,Warehouse Worker,10+ years,RENT,48848.85,Not Verified,Aug-2018,Fully Paid,other,Other,21.94,Oct-1992,17,0,7607.46,18.2,29,f,Individual,6.0,0.0,"3925 Main St
ND 89301"
35500, 36 months,15.67,1242.3,C,C3,Human Resources,10+ years,RENT,30900.03,Source Verified,Nov-2016,Fully Paid,car,Car financing,17.7,Jan-1996,10,0,35098.57,75.1,18,w,Individual,0.0,0.0,"8535 Main St
KS 44271"
33000, 36 months,22.99,1277.25,F,F1,Paramedic,3 years,RENT,78276.13,Source Verified,Dec-2020,Charged Off,medical,Medical expenses,20.19,Jul-2003,7,0,1339.12,50.9,19,w,Individual,,3.0,"975 Main St
CT 24759"
30500, 36 months,13.64,1037.09,C,C3,Director,9 years,MORTGAGE,59258.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,Debt consolidation,14.11,Oct-2007,9,4,5425.13,19.8,22,w,Individual,3.0,0.0,"1756 Main St
AZ 40950"
23500, 36 months,12.51,786.27,B,B5,Pharmacist,< 1 year,MORTGAGE,64831.56,Source Verified,Dec-2020,Charged Off,home_improvement,Home improvement,11.68,Oct-2012,9,0,12714.03,17.7,22,w,Individual,0.0,3.0,"1919 Main St
CO 12750"
18500, 60 months,9.43,387.9,B,B2,CEO,10+ years,MORTGAGE,130453.02,Not Verified,Mar-2019,Fully Paid,debt_consolidation,Debt consolidation,24.31,May-1988,10,0,8461.45,46.3,20,f,Individual,1.0,0.0,"7829 Main St
MD 93068"
29500, 60 months,27.49,909.45,F,F5,President,10+ years,RENT,49013.4,Not Verified,Nov-2017,Fully Paid,credit_card,Credit card refinancing,19.79,Mar-1988,5,1,1536.16,29.1,16,w,Individual,2.0,0.0,"6338 Main St
NH 91469"
38500, 36 months,6.45,1179.11,B,B4,Administrative Assistant,4 years,RENT,30753.63,Verified,Dec-2019,Fully Paid,debt_consolidation,Debt consolidation,14.97,Jun-1990,14,0,5679.05,45.5,27,f,Individual,3.0,3.0,"2352 Main St
MI 40818"
19500, 36 months,9.84,627.75,C,C2,Chef,10+ years,MORTGAGE,53447.97,Not Verified,Dec-2017,Fully Paid,debt_consolidation,Debt consolidation,17.73,Jan-2013,13,0,54658.95,11.9,25,w,Joint App,2.0,0.0,"9521 Main St
WA 49387"
6000, 36 months,7.6,186.91,B,B5,Cook,< 1 year,RENT,16859.61,Source Verified,Mar-2019,Fully Paid,other,Other,12.48,Apr-2014,13,0,9151.81,32.4,33,w,Individual,2.0,0.0,"934 Main St
ND 34585"
6500, 36 months,15.81,227.91,D,D1,Vice President,5 years,RENT,54831.09,Not Verified,Apr-2017,Fully Paid,medical,Medical expenses,18.68,Mar-2008,15,0,3871.29,86.5,24,f,Individual,1.0,0.0,"4290 Main St
MS 93205"
21500, 60 months,23.21,608.69,E,E4,Customer Service,10+ years,MORTGAGE,13610.98,Verified,Nov-2020,Charged Off,debt_consolidation,Debt consolidation,24.55,Sep-1992,12,0,4084.27,23.1,23,f,Individual,5.0,0.0,"8857 Main St
SD 66057"
20000, 60 months,6.18,388.33,B,B5,Physician,3 years,MORTGAGE,61416.07,Not Verified,Dec-2016,Fully Paid,debt_consolidation,Debt consolidation,48.1,Apr-2002,5,0,14158.52,26.1,20,w,Individual,0.0,0.0,"3143 Main St
WV 72666"
36000, 36 months,11.73,1191.08,C,C2,Attorney,9 years,RENT,117686.01,Verified,Dec-2019,Fully Paid,debt_consolidation,Debt consolidation,17.05,Aug-1990,12,0,41767.23,17.5,25,w,Individual,3.0,2.0,"1753 Main St
NE 75394"
6000, 36 months,15.22,208.64,C,C3,Teacher,5 years,MORTGAGE,83212.75,Verified,Apr-2016,Fully Paid,home_improvement,Home improvement,24.16,Aug-1985,10,0,45559.22,27.4,21,f,Joint App,1.0,0.0,"6429 Main St
GA 13286"
18500, 60 months,8.54,379.91,B,B5,Analyst,5 years,RENT,72679.64,Not Verified,May-2019,Fully Paid,debt_consolidation,Debt consolidation,21.77,Jul-2011,9,0,3075.82,18.0,24,f,Individual,1.0,1.0,"5183 Main St
MI 45608"
26500, 60 months,7.97,536.94,B,B1,Attorney,10+ years,RENT,81668.13,Not Verified,Nov-2019,Fully Paid,debt_consolidation,Debt consolidation,19.43,Aug-1989,13,0,62755.47,68.2,23,f,Individual,7.0,0.0,"43 Main St
NH 75287"
16000, 36 months,12.72,536.95,C,C2,Police Officer,10+ years,RENT,38700.88,Source Verified,Mar-2019,Fully Paid,debt_consolidation,Debt consolidation,14.27,Jul-1988,9,0,7183.85,41.7,23,w,Individual,2.0,0.0,"9831 Main St
OK 70131"
17000, 36 months,3.0,494.38,A,A5,Server,2 years,RENT,17545.38,Source Verified,Apr-2015,Fully Paid,credit_card,Credit card refinancing,12.09,Jun-1990,14,1,22297.62,37.1,26,w,Joint App,4.0,0.0,"8418 Main St
SC 35754"
7000, 36 months,12.0,232.5,D,D3,CEO,3 years,MORTGAGE,28844.62,Not Verified,Mar-2020,Fully Paid,debt_consolidation,Debt consolidation,13.76,Jan-2006,14,0,18877.98,15.5,28,w,Individual,4.0,0.0,"975 Main St
IL 19979"
9500, 36 months,3.0,276.27,A,A4,Bartender,,MORTGAGE,86641.92,Verified,Jan-2016,Fully Paid,wedding,Wedding,15.76,Mar-2006,12,0,33310.38,18.3,28,w,Joint App,5.0,0.0,"7284 Main St
AR 52333"
21000, 60 months,5.41,400.25,A,A4,President,,MORTGAGE,108371.78,Not Verified,Dec-2017,Fully Paid,debt_consolidation,Debt consolidation,13.86,Jan-1993,10,0,71373.13,41.0,23,f,Individual,8.0,0.0,"3154 Main St
CO 70097"
29500, 60 months,10.3,631.15,B,B4,Data Analyst,6 years,OWN,133144.5,Verified,May-2017,Fully Paid,credit_card,Credit card refinancing,10.05,Mar-2012,12,0,36668.62,34.5,24,f,Individual,0.0,0.0,"7426 Main St
AL 98450"
28500, 36 months,6.53,873.89,A,A2,Software Engineer,10+ years,RENT,27614.81,Verified,Nov-2020,Fully Paid,debt_consolidation,Debt consolidation,21.18,Nov-1996,9,2,14272.6,56.7,19,f,Joint App,1.0,0.0,"3870 Main St
SD 18468"
12500, 60 months,15.43,300.2,C,C3,Director,10+ years,MORTGAGE,123821.63,Not Verified,Dec-2018,Fully Paid,other,Other,11.27,Sep-2014,14,0,33357.86,25.5,39,w,Individual,4.0,0.0,"704 Main St
IN 73869"
37000, 36 months,11.64,1222.58,B,B3,Financial Analyst,5 years,MORTGAGE,27920.19,Source Verified,Feb-2020,Fully Paid,major_purchase,Major purchase,24.22,Mar-2013,9,0,2375.12,30.7,21,w,Joint App,4.0,0.0,"9821 Main St
WY 56466"
16000, 36 months,16.51,566.55,D,D5,Pharmacist,< 1 year,MORTGAGE,77369.25,Verified,Dec-2020,Fully Paid,debt_consolidation,Debt consolidation,13.97,Dec-2007,12,1,1021.81,42.3,22,f,Individual,0.0,0.0,"2896 Main St
MA 83276"
28000, 36 months,23.81,1095.73,F,F4,Attorney,2 years,MORTGAGE,84883.8,Source Verified,Apr-2018,Fully Paid,other,Other,10.0,Jan-1985,8,0,3110.16,15.9,20,w,Joint App,1.0,0.0,"1332 Main St
MS 70809"
5500, 36 months,21.17,207.69,D,D2,Sales,6 years,RENT,40000.58,Not Verified,Jan-2017,Fully Paid,debt_consolidation,Debt consolidation,10.65,Sep-2001,15,2,2347.71,58.0,25,f,Individual,3.0,0.0,"7806 Main St
FL 24154"
30500, 36 months,3.6,895.06,A,A4,Operations Manager,10+ years,MORTGAGE,97325.78,Source Verified,Jan-2019,Fully Paid,major_purchase,Major purchase,17.05,Jan-1991,8,0,6881.91,55.6,15,f,Individual,7.0,1.0,"461 Main St
KY 13344"
1500, 36 months,20.46,56.1,F,F4,Vice President,8 years,RENT,16123.6,Source Verified,Dec-2020,Fully Paid,credit_card,Credit card refinancing,16.49,Apr-2015,10,0,13694.5,63.1,16,w,Joint App,2.0,0.0,"6091 Main St
RI 82045"
8000, 60 months,7.15,158.98,B,B5,Administrative Assistant,7 years,RENT,32998.88,Verified,Jul-2019,Fully Paid,debt_consolidation,Debt consolidation,10.39,Feb-1994,7,0,5614.11,56.6,16,f,Individual,0.0,0.0,"1458 Main St
HI 11240"
2000, 60 months,10.63,43.12,C,C5,Analyst,10+ years,OWN,37516.51,Source Verified,May-2017,Fully Paid,other,Other,13.1,Sep-1998,10,0,8685.17,45.3,24,w,Individual,0.0,0.0,"9391 Main St
RI 68212"
22000, 36 months,8.12,690.62,B,B5,Registered Nurse,2 years,MORTGAGE,89024.39,Verified,Mar-2018,Charged Off,home_improvement,Home improvement,21.25,Jan-2013,13,0,32270.92,49.4,22,w,Individual,7.0,0.0,"2726 Main St
AZ 97152"
16000, 36 months,5.87,485.81,B,B1,Data Analyst,2 years,RENT,87322.59,Not Verified,Sep-2016,Fully Paid,credit_card,Credit card refinancing,18.68,Jul-1985,13,0,6049.45,21.2,25,f,Individual,0.0,0.0,"2360 Main St
TN 12845"
35500, 36 months,21.11,1339.47,E,E1,Attorney,4 years,OWN,68341.44,Verified,Mar-2019,Charged Off,debt_consolidation,Debt consolidation,14.0,Jul-2000,11,0,9168.18,7.2,24,w,Individual,2.0,0.0,"6733 Main St
HI 78948"
34000, 60 months,6.58,666.52,B,B2,General Manager,10+ years,MORTGAGE,67879.86,Not Verified,Mar-2016,Charged Off,small_business,Business,28.18,Jan-2001,14,0,20619.49,42.2,29,w,Individual,8.0,1.0,"6443 Main St
IL 78715"
28500, 36 months,15.68,997.48,C,C2,,10+ years,MORTGAGE,128893.02,Source Verified,Feb-2020,Charged Off,debt_consolidation,Debt consolidation,6.82,Oct-2000,12,1,4306.57,33.0,24,w,Individual,5.0,0.0,"6527 Main St
DC 83550"
32000, 36 months,5.01,959.21,B,B5,Human Resources,10+ years,RENT,48053.89,Not Verified,May-2017,Fully Paid,debt_consolidation,Debt consolidation,10.83,Dec-2002,14,0,8047.28,24.4,26,w,Individual,3.0,0.0,"2058 Main St
WI 70703"
38000, 36 months,15.51,1326.79,D,D3,IT Manager,5 years,RENT,45889.93,Source Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,11.5,Apr-1995,5,0,650.61,18.5,15,w,Individual,1.0,0.0,"5126 Main St
MT 14032"
8000, 36 months,14.83,276.66,D,D2,Physician,7 years,MORTGAGE,54634.34,Verified,Jul-2019,Fully Paid,medical,Medical expenses,26.23,May-1993,11,0,1147.91,68.7,19,f,Individual,4.0,0.0,"5090 Main St
IL 50647"
5500, 36 months,8.58,173.83,B,B1,Retail,4 years,MORTGAGE,33092.97,Source Verified,Jun-2018,Fully Paid,credit_card,Credit card refinancing,22.14,Aug-1985,13,1,37839.19,25.9,22,w,Individual,5.0,0.0,"8010 Main St
MO 55786"
19500, 60 months,19.24,508.42,D,D1,General Manager,10+ years,RENT,86934.96,Verified,Oct-2019,Fully Paid,credit_card,Credit card refinancing,43.97,Feb-1990,18,0,59364.48,42.9,36,w,Individual,3.0,0.0,"130 Main St
WY 86565"
24000, 60 months,16.93,595.56,D,D4,Fire Fighter,5 years,RENT,28605.24,Verified,Feb-2020,Fully Paid,house,Home buying,20.51,Aug-2011,11,0,1277.29,38.6,21,f,Individual,1.0,0.0,"7132 Main St
IL 75631"
29000, 36 months,11.61,957.82,C,C5,General Manager,1 year,MORTGAGE,53817.76,Verified,Apr-2019,Fully Paid,debt_consolidation,Debt consolidation,16.26,Jan-2004,14,0,3723.66,37.3,25,f,Individual,0.0,0.0,"2862 Main St
DE 48673"
25500, 36 months,14.07,872.4,C,C3,Registered Nurse,3 years,MORTGAGE,103366.66,Source Verified,Sep-2017,Charged Off,debt_consolidation,Debt consolidation,39.12,Sep-1996,9,0,54909.26,67.6,29,w,Individual,3.0,0.0,"5405 Main St
RI 11044"
36000, 36 months,14.53,1239.68,C,C5,Nurse,8 years,OWN,51334.31,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,11.28,Sep-2000,22,0,10124.09,56.5,33,f,Individual,5.0,0.0,"8172 Main St
MD 94000"
8000, 60 months,5.54,152.96,A,A1,Analyst,10+ years,MORTGAGE,31953.44,Verified,Oct-2015,Fully Paid,other,Other,12.16,Oct-1995,13,3,7465.7,20.6,22,w,Individual,4.0,0.0,"6489 Main St
TX 35879"
9500, 36 months,13.16,320.83,C,C3,Analyst,1 year,RENT,73272.62,Verified,Mar-2019,Fully Paid,debt_consolidation,Debt consolidation,9.57,Dec-2003,13,0,23777.15,29.4,21,f,Individual,0.0,1.0,"3691 Main St
NH 53709"
1500, 36 months,13.94,51.22,C,C2,Manager,10+ years,OWN,92589.42,Source Verified,Sep-2016,Fully Paid,debt_consolidation,Debt consolidation,22.19,Feb-2012,8,2,67034.92,25.3,21,w,Individual,5.0,0.0,"1233 Main St
KY 94680"
22000, 36 months,3.89,648.45,B,B4,CFO,10+ years,MORTGAGE,79428.01,Not Verified,Nov-2015,Fully Paid,credit_card,Credit card refinancing,17.32,Nov-1990,11,1,9903.09,48.6,19,f,Individual,2.0,0.0,"9116 Main St
AR 37330"
13500, 36 months,18.95,494.52,E,E1,IT Manager,10+ years,RENT,81558.96,Verified,Apr-2016,Fully Paid,credit_card,Credit card refinancing,15.65,Feb-2006,12,0,1917.73,34.7,19,w,Individual,3.0,0.0,"5307 Main St
NJ 47757"
36000, 36 months,5.75,1091.12,A,A4,Pharmacist,10+ years,MORTGAGE,39244.93,Verified,Jun-2019,Fully Paid,credit_card,Credit card refinancing,17.15,May-2000,12,0,9225.68,35.8,22,w,Individual,3.0,0.0,"4876 Main St
MT 88652"
19500, 36 months,7.27,604.51,B,B5,Technician,3 years,RENT,223017.3,Source Verified,May-2019,Charged Off,debt_consolidation,Debt consolidation,16.74,May-2004,10,5,30180.84,57.3,30,w,Individual,0.0,0.0,"9580 Main St
VA 47405"
21500, 36 months,4.42,638.79,A,A3,Director,10+ years,RENT,111254.96,Not Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,8.75,Jan-2013,7,0,39536.05,25.8,16,f,Individual,0.0,0.0,"3765 Main St
SC 93114"
3000, 36 months,5.75,90.93,A,A5,CEO,3 years,RENT,39978.9,Source Verified,May-2019,Fully Paid,other,Other,29.46,Apr-1997,9,1,458.96,17.3,24,w,Individual,5.0,0.0,"100 Main St
NM 31538"
6000, 36 months,8.99,190.77,B,B4,Engineer,2 years,RENT,68455.76,Not Verified,Jun-2018,Fully Paid,home_improvement,Home improvement,12.84,Sep-2004,11,0,16272.84,31.3,26,f,Individual,0.0,0.0,"773 Main St
IN 39480"
33000, 36 months,28.17,1368.03,G,G1,Bus Driver,9 years,MORTGAGE,68375.7,Not Verified,Jan-2019,Fully Paid,debt_consolidation,Debt consolidation,19.83,Jun-1991,4,0,17487.61,13.0,22,f,Individual,0.0,0.0,"3883 Main St
WV 92393"
17500, 36 months,6.02,532.54,B,B4,Paramedic,5 years,RENT,65976.97,Source Verified,Dec-2020,Fully Paid,debt_consolidation,Debt consolidation,12.44,May-2014,4,4,4724.27,31.9,12,w,Individual,1.0,0.0,"500 Main St
OR 45827"
1000, 36 months,7.75,31.22,C,C1,Driver,10+ years,RENT,77729.37,Source Verified,Nov-2015,Fully Paid,car,Car financing,13.72,Jul-2003,8,0,60442.16,45.3,18,w,Individual,,0.0,"8144 Main St
GA 66002"
1500, 36 months,6.61,46.05,A,A4,Analyst,6 years,MORTGAGE,59877.32,Not Verified,Sep-2020,Fully Paid,debt_consolidation,Debt consolidation,14.45,Oct-1994,4,0,11376.39,34.9,13,w,Individual,3.0,0.0,"6988 Main St
CA 49798"
10500, 60 months,9.77,221.91,C,C5,Clerk,2 years,MORTGAGE,85525.25,Verified,Jul-2017,Charged Off,credit_card,Credit card refinancing,17.05,Mar-1992,12,0,13180.89,,21,f,Individual,4.0,0.0,"4683 Main St
MI 50917"
31000, 36 months,24.97,1232.06,G,G4,Business Analyst,10+ years,RENT,101199.77,Not Verified,Jan-2020,Charged Off,home_improvement,Home improvement,24.15,Sep-1990,10,0,8656.36,40.7,29,w,Individual,4.0,0.0,"5606 Main St
OR 76081"
11000, 36 months,5.75,333.4,B,B2,Human Resources,7 years,OWN,76204.41,Source Verified,Jul-2020,Fully Paid,small_business,Business,13.45,Jul-2013,13,0,5485.41,55.9,28,w,Individual,5.0,0.0,"4169 Main St
NE 33593"
34500, 36 months,23.45,1343.59,E,E5,,7 years,MORTGAGE,41319.81,Not Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,13.96,Sep-1999,9,5,8947.11,26.6,22,f,Individual,7.0,2.0,"5517 Main St
WV 67098"
6500, 36 months,27.53,267.22,G,G4,Registered Nurse,5 years,MORTGAGE,121067.2,Not Verified,Nov-2020,Charged Off,debt_consolidation,Debt consolidation,13.6,Aug-2009,14,0,52648.28,32.4,28,w,Individual,10.0,0.0,"7363 Main St
KY 10522"
11500, 36 months,13.03,387.65,C,C4,Paramedic,10+ years,RENT,58104.39,Verified,Jan-2016,Fully Paid,vacation,Vacation,12.39,Dec-1989,8,0,5111.35,54.4,17,w,Individual,1.0,0.0,"7136 Main St
DE 78091"
10500, 60 months,9.72,221.65,B,B3,Manager,3 years,RENT,67727.03,Verified,Apr-2015,Fully Paid,credit_card,Credit card refinancing,19.18,Feb-1996,11,0,12624.11,2.0,22,f,Individual,,0.0,"2068 Main St
OR 51581"
1000, 36 months,11.87,33.15,C,C5,Financial Analyst,< 1 year,RENT,46678.51,Source Verified,Nov-2020,Charged Off,debt_consolidation,Debt consolidation,28.01,Oct-1989,10,2,14019.04,54.9,21,f,Individual,,2.0,"7849 Main St
WV 95683"
15500, 36 months,23.04,600.32,E,E3,Electrician,6 years,RENT,130355.11,Source Verified,Nov-2018,Charged Off,debt_consolidation,Debt consolidation,19.59,Dec-1997,11,0,1887.74,58.1,23,w,Individual,4.0,0.0,"3395 Main St
OK 94811"
12500, 60 months,3.0,224.61,A,A5,Business Analyst,10+ years,RENT,42339.35,Verified,Jul-2018,Fully Paid,debt_consolidation,Debt consolidation,15.32,Jun-2012,9,0,16263.73,25.6,23,w,Individual,0.0,0.0,"9252 Main St
WI 73165"
7500, 60 months,5.29,142.53,B,B1,General Manager,3 years,RENT,56106.05,Not Verified,Oct-2020,Fully Paid,debt_consolidation,Debt consolidation,33.29,Oct-1995,11,0,5837.3,27.8,18,f,Individual,0.0,0.0,"9401 Main St
TX 76789"
18500, 60 months,5.15,350.39,B,B5,Cook,3 years,MORTGAGE,270630.02,Verified,Oct-2018,Fully Paid,other,Other,12.52,Aug-1987,8,0,3522.37,40.2,29,f,Joint App,1.0,0.0,"7652 Main St
NV 67699"
35000, 60 months,9.05,727.39,B,B5,Chef,10+ years,RENT,20346.03,Not Verified,Jun-2017,Fully Paid,debt_consolidation,Debt consolidation,17.32,Feb-2010,12,0,90887.77,47.6,17,w,Individual,2.0,1.0,"6727 Main St
MT 35920"
38000, 60 months,21.52,1039.17,E,E4,Bus Driver,10+ years,MORTGAGE,35841.17,Source Verified,Mar-2015,Charged Off,debt_consolidation,Debt consolidation,30.3,Feb-1989,10,1,29686.93,54.4,16,w,Individual,0.0,1.0,"746 Main St
VT 72088"
12500, 36 months,6.82,384.94,B,B2,Vice President,5 years,RENT,114931.22,Source Verified,Jun-2016,Fully Paid,debt_consolidation,Debt consolidation,9.94,Apr-2005,11,0,19818.14,24.8,26,w,Individual,2.0,0.0,"3104 Main St
GA 92141"
30500, 36 months,7.42,947.62,B,B5,Engineer,10+ years,MORTGAGE,64249.97,Source Verified,Dec-2017,Charged Off,other,Other,15.23,Oct-2002,14,0,601.7,37.5,24,w,Individual,,0.0,"9731 Main St
KY 76361"
28000, 36 months,15.8,981.63,C,C3,Registered Nurse,2 years,MORTGAGE,84724.98,Not Verified,Feb-2019,Fully Paid,debt_consolidation,Debt consolidation,19.53,Sep-2013,14,0,2881.43,50.4,28,f,Individual,0.0,0.0,"4636 Main St
RI 58562"
39000, 36 months,6.26,1191.06,B,B2,CEO,5 years,MORTGAGE,27170.17,Source Verified,Sep-2020,Charged Off,debt_consolidation,Debt consolidation,18.55,Sep-1989,12,0,10539.03,36.7,26,f,Individual,1.0,0.0,"9388 Main St
MO 97200"
12500, 60 months,8.74,257.9,B,B5,Analyst,5 years,RENT,53464.09,Source Verified,Dec-2018,Fully Paid,credit_card,Credit card refinancing,14.08,Nov-1993,15,0,9574.67,83.7,22,w,Individual,2.0,0.0,"7947 Main St
TN 97425"
39000, 36 months,9.94,1257.32,C,C2,Operations Manager,4 years,MORTGAGE,55736.99,Source Verified,Apr-2017,Fully Paid,debt_consolidation,Debt consolidation,32.15,Mar-1987,13,0,6612.65,45.6,24,f,Individual,0.0,0.0,"5713 Main St
NC 74249"
12500, 36 months,10.74,407.7,B,B1,Sales,3 years,RENT,60385.27,Source Verified,Feb-2019,Fully Paid,credit_card,Credit card refinancing,13.72,Aug-2013,16,2,3239.78,29.9,30,w,Individual,1.0,0.0,"4112 Main St
ME 79948"
27500, 60 months,9.57,578.49,B,B2,Bartender,4 years,RENT,63053.24,Source Verified,Oct-2019,Fully Paid,car,Car financing,12.38,Aug-2014,11,0,2768.27,35.3,24,f,Individual,0.0,0.0,"2798 Main St
SC 72399"
13500, 60 months,3.0,242.58,A,A1,Software Engineer,< 1 year,MORTGAGE,16788.24,Source Verified,Dec-2018,Fully Paid,debt_consolidation,Debt consolidation,15.46,Oct-2008,13,0,4090.53,11.7,23,f,Individual,1.0,1.0,"5673 Main St
TN 32857"
33500, 36 months,11.22,1100.24,C,C2,Administrative Assistant,10+ years,MORTGAGE,55119.0,Not Verified,Sep-2019,Fully Paid,debt_consolidation,Debt consolidation,10.68,Oct-1991,11,0,3806.99,60.2,23,w,Individual,0.0,0.0,"51 Main St
AZ 25193"
19500, 60 months,8.72,402.14,D,D2,CEO,10+ years,MORTGAGE,146904.45,Not Verified,Mar-2020,Fully Paid,moving,Moving and relocation,8.55,Sep-1989,10,0,5763.7,69.6,23,f,Individual,1.0,1.0,"7051 Main St
AR 80419"
33000, 36 months,22.7,1272.27,E,E3,Driver,6 years,MORTGAGE,50793.79,Not Verified,Nov-2018,Charged Off,other,Other,22.6,Nov-1994,9,3,2363.22,77.9,21,w,Individual,5.0,3.0,"6031 Main St
CO 53680"
38000, 36 months,13.12,1282.57,B,B3,Administrative Assistant,,RENT,34411.93,Verified,Aug-2016,Fully Paid,debt_consolidation,Debt consolidation,16.84,Jun-2008,17,0,1147.85,62.8,25,w,Individual,3.0,0.0,"2092 Main St
PA 30951"
26000, 36 months,5.46,784.62,C,C4,Chef,5 years,RENT,41899.32,Source Verified,Dec-2018,Fully Paid,debt_consolidation,Debt consolidation,13.68,Sep-2006,15,0,24725.61,46.5,27,w,Individual,1.0,1.0,"4632 Main St
NC 70737"
18000, 36 months,15.72,630.34,E,E2,Customer Service,10+ years,MORTGAGE,122436.38,Source Verified,Mar-2017,Fully Paid,medical,Medical expenses,25.08,Jun-1997,9,0,14091.49,50.2,17,w,Individual,2.0,0.0,"4526 Main St
WY 58018"
